time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
7500,2022-06-17 12:35:59,60.8921912515687,68.6824838889498,25.590552,,,133.858272,20.669292,0,1.87706370836,4.257546068,15,5,0,133.858272,25.590552,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.3, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,133.858272,25.590552,14,Waypoint,
7600,2022-06-17 12:35:59,60.8921913337755,68.6824838235739,26.574804,,,134.842524,21.32546,0,1.84705386488,4.2896983,16,5,0,134.842524,26.574804,0.07158208,2.0124508518,0,0,-6.71082,266.4, 1.8, 3.4,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,134.842524,26.574804,14,Waypoint,
7700,2022-06-17 12:35:59,60.8921913617027,68.6824837794506,27.559056,,,135.826776,21.32546,0,1.83689638424,4.3025591928,16,5,0,135.826776,27.559056,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.2, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,135.826776,27.559056,14,Waypoint,
7800,2022-06-17 12:35:59,60.8921914716728,68.6824839879936,28.543308,,,136.811028,21.32546,0,1.79692591052,4.3571523704,16,5,0,136.811028,28.543308,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2, 2.9,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,136.811028,28.543308,14,Waypoint,
7900,2022-06-17 12:35:59,60.8921915082766,68.6824839828265,29.52756,,,137.79528,21.32546,0,1.78355976836,4.3705381976,16,5,0,137.79528,29.52756,0.07158208,2.0124508518,0,0,-6.71082,266.5, 1.8, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,137.79528,29.52756,14,Waypoint,
8000,2022-06-17 12:35:59,60.8921914450702,68.682484027545,30.511812,,,138.779532,21.32546,0,1.80674546464,4.3949148388,16,5,0,138.779532,30.511812,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,265,-89.9,98,,,,,,,0,32,138.779532,30.511812,14,Waypoint,
8100,2022-06-17 12:36:00,60.892191453846,68.6824840624148,31.496064,,,139.763784,21.32546,0,1.80366803672,4.401903028,16,5,0,139.763784,31.496064,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.5, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,139.763784,31.496064,14,Waypoint,
8200,2022-06-17 12:36:00,60.892191659692,68.6824842937479,32.8084,,,141.07612,21.32546,0,1.73000005536,4.4874673352,16,5,0,141.07612,32.8084,0.07158208,2.0124508518,0,0,-6.71082,266.3, 0.9, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,141.07612,32.8084,14,Waypoint,
8300,2022-06-17 12:36:00,60.8921916697335,68.6824843559445,33.792652,,,142.060372,21.32546,0,1.7268865382,4.4991143172,16,5,0,142.060372,33.792652,0.07158208,2.0124508518,0,0,-6.71082,266.3, 0.8, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,142.060372,33.792652,14,Waypoint,
8400,2022-06-17 12:36:00,60.8921915647836,68.6824843031557,34.44882,,,142.71654,21.32546,0,1.7646654108,4.5385172056,16,5,0,142.71654,34.44882,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.1, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,142.71654,34.44882,14,Waypoint,
8500,2022-06-17 12:36:00,60.8921915540514,68.682484333431,35.761156,,,144.028876,21.32546,0,1.76883535844,4.5451773108,16,5,0,144.028876,35.761156,0.07158208,2.0124508518,0,0,-6.71082,266.4, 1.5, 3,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,144.028876,35.761156,14,Waypoint,
8600,2022-06-17 12:36:00,60.8921913660343,68.6824840664903,36.745408,,,145.013128,21.32546,0,1.83571528184,4.6285434552,16,5,0,145.013128,36.745408,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.6, 3.1,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,145.013128,36.745408,14,Waypoint,
8700,2022-06-17 12:36:00,60.8921913211259,68.6824841032693,37.72966,,,145.99738,21.32546,0,1.8522474346,4.6461943744,16,5,0,145.99738,37.72966,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.5, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,145.99738,37.72966,14,Waypoint,
8800,2022-06-17 12:36:00,60.8921913308504,68.6824844277949,38.713912,,,146.981632,21.32546,0,1.85104008548,4.70390435,16,5,0,146.981632,38.713912,0.07158208,2.0124508518,0,0,-6.71082,266.3, 0.9, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.1,-89.9,98,,,,,,,0,32,146.981632,38.713912,14,Waypoint,
8900,2022-06-17 12:36:00,60.8921912889441,68.682484517353,39.698164,,,147.965884,21.32546,0,1.8672572776,4.7259515948,16,5,0,147.965884,39.698164,0.07158208,2.0124508518,0,0,-6.71082,266.3, 0.4, 4,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,147.965884,39.698164,14,Waypoint,
9000,2022-06-17 12:36:01,60.8921913464476,68.6824841782675,40.682416,,,148.950136,21.32546,0,1.84339572828,4.789698316,15,5,0,148.950136,40.682416,0.07158208,2.0124508518,0,0,-6.71082,266.3, 0.2, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,148.950136,40.682416,14,Waypoint,
9100,2022-06-17 12:36:01,60.8921913175674,68.6824842082615,41.338584,,,149.606304,21.32546,0,1.85410439004,4.8014765316,15,5,0,149.606304,41.338584,0.07158208,2.0124508518,0,0,-6.71082,266.4, 0.8, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,149.606304,41.338584,14,Waypoint,
9200,2022-06-17 12:36:01,60.8921915335411,68.682483948748,42.65092,,,150.91864,21.32546,0,1.77426842948,4.8927495004,15,5,0,150.91864,42.65092,0.07158208,2.0124508518,0,0,-6.71082,266.2, 0.8, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,150.91864,42.65092,14,Waypoint,
9300,2022-06-17 12:36:01,60.8921915085609,68.6824839323728,43.635172,,,151.902892,21.32546,0,1.78335307544,4.9023295532,15,5,0,151.902892,43.635172,0.07158208,2.0124508518,0,0,-6.71082,266.2, 0.9, 3.5,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,151.902892,43.635172,14,Waypoint,
9400,2022-06-17 12:36:01,60.8921911960977,68.6824843082976,44.29134,,,152.55906,21.32546,0,1.89908798728,5.0344161716,16,5,0,152.55906,44.29134,0.07158208,2.0124508518,0,0,-6.71082,266.4, 0.9, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,152.55906,44.29134,14,Waypoint,
9500,2022-06-17 12:36:01,60.8921911347135,68.6824842993119,45.275592,,,153.543312,21.32546,0,1.92139441844,5.0568571172,16,5,0,153.543312,45.275592,0.07158208,2.0124508518,0,0,-6.71082,266.2, 0.6, 4.7,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,153.543312,45.275592,14,Waypoint,
9600,2022-06-17 12:36:01,60.8921913495826,68.6824844591324,46.587928,,,154.855648,21.32546,0,1.8445374606,5.1402232616,16,5,0,154.855648,46.587928,0.07158208,2.0124508518,0,0,-6.71082,266.3, 1.1, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,154.855648,46.587928,14,Waypoint,
9700,2022-06-17 12:36:01,60.8921913204341,68.6824843938478,47.57218,,,155.8399,21.32546,0,1.85450793336,5.1559712936,16,5,0,155.8399,47.57218,0.07158208,2.0124508518,0,0,-6.71082,266.5, 1.8, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,155.8399,47.57218,14,Waypoint,
9800,2022-06-17 12:36:01,60.8921912339963,68.6824835002191,48.556432,,,156.824152,21.32546,0,1.88443575584,5.3176838972,16,5,0,156.824152,48.556432,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.4, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.2,-89.9,98,,,,,,,0,32,156.824152,48.556432,14,Waypoint,
9900,2022-06-17 12:36:01,60.8921911866307,68.6824833563423,49.540684,,,157.808404,21.32546,0,1.90269363044,5.3485237932,16,5,0,157.808404,49.540684,0.07158208,2.0124508518,0,0,-6.71082,266.5, 3, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,157.808404,49.540684,14,Waypoint,
10000,2022-06-17 12:36:01,60.89219139236,68.6824833853749,50.524936,,,158.792656,21.32546,0,1.8274770926,5.4237534544,16,5,0,158.792656,50.524936,0.07158208,2.0124508518,0,0,-6.71082,266.4, 2.8, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,158.792656,50.524936,14,Waypoint,
10100,2022-06-17 12:36:02,60.8921913663518,68.6824833105713,51.509188,,,159.776908,21.32546,0,1.83759192232,5.4400592292,16,5,0,159.776908,51.509188,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.5, 4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,159.776908,51.509188,14,Waypoint,
10200,2022-06-17 12:36:02,60.8921910975704,68.6824833620518,52.49344,,,160.76116,21.32546,0,1.93510832964,5.538550046,16,5,0,160.76116,52.49344,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.2, 4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,160.76116,52.49344,14,Waypoint,
10300,2022-06-17 12:36:02,60.8921910463337,68.6824833338971,53.477692,,,161.745412,21.32546,0,1.95400924888,5.557907002,16,5,0,161.745412,53.477692,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.1, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,161.745412,53.477692,14,Waypoint,
10400,2022-06-17 12:36:02,60.8921909801106,68.6824829912293,54.461944,,,162.729664,21.32546,0,1.98185045712,5.62335976,16,5,0,162.729664,54.461944,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.2, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,162.729664,54.461944,14,Waypoint,
10500,2022-06-17 12:36:02,60.8921909282871,68.6824829610506,55.446196,,,163.713916,21.32546,0,2.0011155496,5.6430119916,16,5,0,163.713916,55.446196,0.07158208,2.0124508518,0,0,-6.71082,266.5, 2.2, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,163.713916,55.446196,14,Waypoint,
10600,2022-06-17 12:36:02,60.8921907332242,68.6824830175891,56.430448,,,164.698168,21.32546,0,2.07133864896,5.7148623876,16,5,0,164.698168,56.430448,0.07158208,2.07133864896,0,0,-6.71082,266.5, 2.1, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,164.698168,56.430448,14,Waypoint,
10700,2022-06-17 12:36:02,60.8921906683023,68.6824830119819,57.4147,,,165.68242,21.32546,0,2.09503943712,5.7385828608,16,5,0,165.68242,57.4147,0.07158208,2.09503943712,0,0,-6.71082,266.5, 2.1, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,165.68242,57.4147,14,Waypoint,
10800,2022-06-17 12:36:02,60.8921905019917,68.68248296927,58.070868,,,166.338588,21.32546,0,2.1561024312,5.7997377184,16,5,0,166.338588,58.070868,0.07158208,2.1561024312,0,0,-6.71082,266.5, 2.2, 5,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,166.338588,58.070868,14,Waypoint,
10900,2022-06-17 12:36:02,60.8921904426993,68.6824829785568,59.383204,,,167.650924,21.32546,0,2.17756240564,5.8214240708,16,5,0,167.650924,59.383204,0.07158208,2.17756240564,0,0,-6.71082,266.5, 2.1, 5,0,0,1024,1024,1024,1024,0,0,0,0,265.3,-89.9,98,,,,,,,0,32,167.650924,59.383204,14,Waypoint,
11000,2022-06-17 12:36:02,60.892190164967,68.6824830513373,60.039372,,,168.307092,21.32546,0,2.2778215952,5.92355662,16,5,0,168.307092,60.039372,0.07158208,2.2778215952,0,0,-6.71082,266.5, 1.9, 5.2,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,168.307092,60.039372,14,Waypoint,
11100,2022-06-17 12:36:03,60.8921901049797,68.6824830779107,61.023624,,,169.291344,21.32546,0,2.29938327568,5.9459647572,16,5,0,169.291344,61.023624,0.07158208,2.29938327568,0,0,-6.71082,266.5, 1.8, 5.1,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,169.291344,61.023624,14,Waypoint,
11200,2022-06-17 12:36:03,60.8921900157876,68.6824830975428,62.007876,,,170.275596,21.32546,0,2.33166674128,5.978674732,15,5,0,170.275596,62.007876,0.07158208,2.33166674128,0,0,-6.71082,266.6, 1.7, 5,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,170.275596,62.007876,14,Waypoint,
11300,2022-06-17 12:36:03,60.8921899710441,68.6824831198907,62.992128,,,171.259848,21.32546,0,2.34774613812,5.9954726328,15,5,0,171.259848,62.992128,0.07158208,2.34774613812,0,0,-6.71082,266.6, 1.8, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,171.259848,62.992128,14,Waypoint,
11400,2022-06-17 12:36:03,60.8921898472368,68.6824833937665,63.97638,,,172.2441,21.32546,0,2.39074154632,6.061844026,16,5,0,172.2441,63.97638,0.07158208,2.39074154632,0,0,-6.71082,266.5, 1.8, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,172.2441,63.97638,14,Waypoint,
11500,2022-06-17 12:36:03,60.8921898071831,68.6824834537667,64.960632,,,173.228352,21.32546,0,2.40501648116,6.0799214544,16,5,0,173.228352,64.960632,0.07158208,2.40501648116,0,0,-6.71082,266.4, 1.6, 5,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,173.228352,64.960632,14,Waypoint,
11600,2022-06-17 12:36:03,60.8921901069185,68.6824841386167,65.944884,,,174.212604,21.32546,0.0223694,2.29527238316,6.24343852,16,5,0,174.212604,65.944884,0.07158208,2.40501648116,0,0.223694,-6.71082,266.3, 1.3, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,174.212604,65.944884,14,Waypoint,
11700,2022-06-17 12:36:03,60.8921901153039,68.6824842390948,66.929136,,,175.196856,21.32546,0,2.29269364292,6.2615159484,16,5,0,175.196856,66.929136,0.07158208,2.40501648116,0,0,-6.71082,266.3, 0.9, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,175.196856,66.929136,14,Waypoint,
11800,2022-06-17 12:36:03,60.8921900311723,68.6824844382765,67.913388,,,176.181108,21.32546,0,2.32471464132,6.3083335352,16,5,0,176.181108,67.913388,0.07158208,2.40501648116,0,0,-6.71082,266.3, 0.9, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,176.181108,67.913388,14,Waypoint,
11900,2022-06-17 12:36:03,60.8921900281867,68.6824845018105,69.225724,,,177.493444,21.32546,0,2.32634193796,6.3196852416,16,5,0,177.493444,69.225724,0.07158208,2.40501648116,0,0,-6.71082,266.3, 1, 4.4,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,177.493444,69.225724,14,Waypoint,
12000,2022-06-17 12:36:03,60.8921897443114,68.6824847675079,69.881892,,,178.149612,21.32546,0,2.43251648204,6.4334647728,16,5,0,178.149612,69.881892,0.07158208,2.43251648204,0,0,-6.71082,266.4, 1.3, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,178.149612,69.881892,14,Waypoint,
12100,2022-06-17 12:36:04,60.8921897064177,68.6824848127407,70.866144,,,179.133864,21.32546,0,2.44686359536,6.449475272,16,5,0,179.133864,70.866144,0.07158208,2.44686359536,0,0,-6.71082,266.4, 1.4, 5.3,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,179.133864,70.866144,14,Waypoint,
12200,2022-06-17 12:36:04,60.8921897428165,68.6824852701698,71.850396,,,180.118116,21.32546,0,2.44070873952,6.5317259308,16,5,0,180.118116,71.850396,0.07158208,2.44686359536,0,0,-6.71082,266.4, 1.3, 5.3,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,180.118116,71.850396,14,Waypoint,
12300,2022-06-17 12:36:04,60.892189726988,68.6824853291706,72.834648,,,181.102368,21.32546,0,2.44755913344,6.5436681884,16,5,0,181.102368,72.834648,0.07158208,2.44755913344,0,0,-6.71082,266.4, 1.2, 5.2,0,0,1024,1024,1024,1024,0,0,0,0,265.4,-89.9,98,,,,,,,0,32,181.102368,72.834648,14,Waypoint,
12400,2022-06-17 12:36:04,60.8921896590671,68.682485237213,73.8189,,,182.08662,21.32546,0,2.47050860924,6.5733597904,16,5,0,182.08662,73.8189,0.07158208,2.47050860924,0,0,-6.71082,266.4, 1.4, 5.1,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,98,,,,,,,0,32,182.08662,73.8189,14,Waypoint,
12500,2022-06-17 12:36:04,60.8921896531987,68.6824852603963,74.803152,,,183.070872,21.32546,0,2.47305126024,6.5779857748,16,5,0,183.070872,74.803152,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1.5, 5,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,98,,,,,,,0,32,183.070872,74.803152,14,Waypoint,
12600,2022-06-17 12:36:04,60.8921897448891,68.6824857014053,75.787404,,,184.055124,21.32546,0,2.44908800488,6.6631235728,16,5,0,184.055124,75.787404,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1.4, 4.8,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,98,,,,,,,0,32,184.055124,75.787404,14,Waypoint,
12700,2022-06-17 12:36:04,60.8921897624851,68.6824857561112,76.771656,,,185.039376,21.32546,0,2.44405847716,6.6747377464,16,5,0,185.039376,76.771656,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1.3, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,98,,,,,,,0,32,185.039376,76.771656,14,Waypoint,
12800,2022-06-17 12:36:04,60.8921900967961,68.6824861951445,77.755908,,,186.023628,21.32546,0,2.33599416924,6.8194884072,16,5,0,186.023628,77.755908,0.07158208,2.47305126024,0,0,-6.934514,266.3, 1.1, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,98,,,,,,,0,32,186.023628,77.755908,14,Waypoint,
12900,2022-06-17 12:36:04,60.8921901486781,68.6824862659452,78.74016,,,187.00788,21.32546,0,2.31967199024,6.8422246284,16,5,0,187.00788,78.74016,0.07158208,2.47305126024,0,0,-6.934514,266.3, 0.9, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,187.00788,78.74016,14,Waypoint,
13000,2022-06-17 12:36:04,60.8921900810281,68.6824863425994,79.724412,,,187.992132,21.32546,0,2.34646332968,6.870407044,16,5,0,187.992132,79.724412,0.07158208,2.47305126024,0,0,-6.934514,266.3, 1.1, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,187.992132,79.724412,14,Waypoint,
13100,2022-06-17 12:36:05,60.8921901130942,68.6824863879093,80.708664,,,188.976384,21.32546,0,2.33651910364,6.8845802728,16,5,0,188.976384,80.708664,0.07158208,2.47305126024,0,0,-6.71082,266.3, 1.4, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,188.976384,80.708664,14,Waypoint,
13200,2022-06-17 12:36:05,60.8921904738937,68.6824866263674,81.692916,,,189.960636,21.32546,0,2.21656175072,7.0228676788,16,5,0,189.960636,81.692916,0.07158208,2.47305126024,0,0,-6.71082,266.3, 1.3, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,189.960636,81.692916,14,Waypoint,
13300,2022-06-17 12:36:05,60.8921905300275,68.6824866824128,82.677168,,,190.944888,21.32546,0,2.19886161892,7.0456367084,16,5,0,190.944888,82.677168,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,190.944888,82.677168,14,Waypoint,
13400,2022-06-17 12:36:05,60.8921906811136,68.6824871093215,83.66142,,,191.92914,21.32546,0,2.16430125036,7.1393374988,16,5,0,191.92914,83.66142,0.07158208,2.47305126024,0,0,-6.934514,266.4, 0.9, 3.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,191.92914,83.66142,14,Waypoint,
13500,2022-06-17 12:36:05,60.892190721685,68.6824871827776,84.645672,,,192.913392,21.32546,0,2.15359586944,7.1590553472,16,5,0,192.913392,84.645672,0.07158208,2.47305126024,0,0,-6.934514,266.3, 0.7, 3.8,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,192.913392,84.645672,14,Waypoint,
13600,2022-06-17 12:36:05,60.8921906939297,68.6824869569367,85.629924,,,193.897644,21.32546,0,2.15269363844,7.2003939312,16,5,0,193.897644,85.629924,0.07158208,2.47305126024,0,0,-6.934514,266.3, 0.8, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,193.897644,85.629924,14,Waypoint,
13700,2022-06-17 12:36:05,60.892190708213,68.6824869622365,86.614176,,,194.881896,21.32546,0,2.14789705036,7.205708892,16,5,0,194.881896,86.614176,0.07158208,2.47305126024,0,0,-6.934514,266.3, 1.1, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,194.881896,86.614176,14,Waypoint,
13800,2022-06-17 12:36:05,60.8921907261506,68.6824870712212,87.598428,,,195.866148,21.32546,0,2.14666017368,7.2261157168,16,5,0,195.866148,87.598428,0.07158208,2.47305126024,0,0,-6.934514,266.4, 1.4, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,195.866148,87.598428,14,Waypoint,
13900,2022-06-17 12:36:05,60.892190738336,68.6824870675917,88.58268,,,196.8504,21.32546,0,2.14220151212,7.2306104676,16,5,0,196.8504,88.58268,0.07158208,2.47305126024,0,0,-6.934514,266.3, 1.7, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,196.8504,88.58268,14,Waypoint,
14000,2022-06-17 12:36:05,60.8921908278926,68.682486808642,89.566932,,,197.834652,21.32546,0,2.0987369438,7.2870081072,16,5,0,197.834652,89.566932,0.07158208,2.47305126024,0,0,-6.934514,266.3, 1.5, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,197.834652,89.566932,14,Waypoint,
14100,2022-06-17 12:36:06,60.8921908432719,68.6824867814737,90.551184,,,198.818904,21.32546,0,2.09209652364,7.2943899972,16,5,0,198.818904,90.551184,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1.7, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,198.818904,90.551184,14,Waypoint,
14200,2022-06-17 12:36:06,60.8921910961633,68.6824862155783,91.535436,,,199.803156,21.32546,0,1.97909455152,7.430774516,16,5,0,199.803156,91.535436,0.07158208,2.47305126024,0,0,-6.71082,266.4, 1.6, 4.6,0,0,1024,1024,1024,1024,0,0,0,0,265.5,-89.9,97,,,,,,,0,32,199.803156,91.535436,14,Waypoint,
14300,2022-06-17 12:36:06,60.8921911301483,68.6824861416836,92.519688,,,200.787408,21.32546,0,1.96421266128,7.448819136,16,5,0,200.787408,92.519688,0.07158208,2.47305126024,0,0,-6.71082,266.4, 2.2, 4.3,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,200.787408,92.519688,14,Waypoint,
14400,2022-06-17 12:36:06,60.8921911979278,68.6824859891485,93.50394,,,201.77166,21.32546,0,1.9345144976,7.4854989272,16,5,0,201.77166,93.50394,0.07158208,2.47305126024,0,0,-6.71082,266.4, 2.4, 4,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,201.77166,93.50394,14,Waypoint,
14500,2022-06-17 12:36:06,60.8921912295308,68.6824859426362,94.488192,,,202.755912,21.32546,0,1.92159454968,7.499672156,16,5,0,202.755912,94.488192,0.07158208,2.47305126024,0,0,-6.71082,266.4, 2.3, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,202.755912,94.488192,14,Waypoint,
14600,2022-06-17 12:36:06,60.8921912913648,68.6824858579464,95.472444,,,203.740164,21.32546,0,1.89657486384,7.5267718944,16,5,0,203.740164,95.472444,0.07158208,2.47305126024,0,0,-6.71082,266.4, 2.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,203.740164,95.472444,14,Waypoint,
14700,2022-06-17 12:36:06,60.8921913142064,68.682485843474,96.456696,,,204.724416,21.32546,0,1.88790688456,7.5354989288,16,5,0,204.724416,96.456696,0.07158208,2.47305126024,0,0,-6.71082,266.4, 2.1, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,204.724416,96.456696,14,Waypoint,
14800,2022-06-17 12:36:06,60.892191667527,68.6824854602016,97.769032,,,206.036752,21.32546,0,1.74901908484,7.68126665,16,5,0,206.036752,97.769032,0.07158208,2.47305126024,0,0,-6.71082,266.3, 2, 3.9,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,206.036752,97.769032,14,Waypoint,
14900,2022-06-17 12:36:06,60.8921917143659,68.6824854356496,98.4252,,,206.69292,21.32546,0,1.7314469058,7.6988847608,16,5,0,206.69292,98.4252,0.07158208,2.47305126024,0,0,-6.71082,266.3, 1.7, 3.7,0,0,1024,1024,1024,1024,0,0,0,0,265.6,-89.9,97,,,,,,,0,32,206.69292,98.4252,14,Waypoint,
